time,temperature_2m_mean,apparent_temperature_mean,windspeed_10m_max,et0_fao_evapotranspiration,elevation,city,precipitation_hours,shortwave_radiation_sum,rain_sum
2019-11-19,25.8,30.2,14.8,3.04,7.0,Matara,10.0,15.73,11.5
2019-11-20,26.2,31.1,10.4,3.61,7.0,Matara,8.0,17.89,2.6
2019-11-21,26.6,31.6,11.3,4.24,7.0,Matara,6.0,21.23,1.7
2019-11-22,26.2,30.6,14.3,3.12,7.0,Matara,14.0,14.92,12.6
2019-11-23,26.3,31.2,9.8,3.54,7.0,Matara,10.0,17.61,4.9
2019-11-24,26.1,30.4,15.7,2.99,7.0,Matara,15.0,14.74,12.4
2019-11-25,26.1,30.5,15.3,2.99,7.0,Matara,8.0,14.72,3.1
2019-11-26,26.9,30.3,22.8,4.08,7.0,Matara,1.0,18.53,0.3
2019-11-27,26.6,30.6,21.3,3.89,7.0,Matara,9.0,19.04,15.8
2019-11-28,25.9,30.1,16.2,2.56,7.0,Matara,20.0,11.81,27.9
2019-11-29,25.9,31.0,14.0,2.56,7.0,Matara,19.0,13.05,17.7
2019-11-30,25.5,30.5,14.8,2.44,7.0,Matara,24.0,12.61,29.1
2019-12-01,26.1,31.1,10.5,2.48,7.0,Matara,3.0,11.63,0.9
2019-12-02,26.4,31.6,9.9,3.73,7.0,Matara,14.0,18.57,8.7
2019-12-03,26.8,30.9,15.6,3.3,7.0,Matara,6.0,14.55,1.6
2019-12-04,25.5,29.2,21.7,1.71,7.0,Matara,19.0,7.42,16.7
2019-12-05,25.5,30.0,14.8,2.08,7.0,Matara,24.0,10.23,34.2
2019-12-06,26.6,30.8,16.5,2.75,7.0,Matara,6.0,11.87,10.9
2019-12-07,25.9,30.7,12.6,2.75,7.0,Matara,6.0,13.46,5.8
2019-12-08,26.2,31.5,11.8,3.24,7.0,Matara,14.0,15.98,9.9
2019-12-09,26.5,31.4,15.3,3.36,7.0,Matara,13.0,16.41,6.7
2019-12-10,26.1,30.7,13.9,3.3,7.0,Matara,7.0,16.39,3.6
2019-12-11,25.9,31.0,10.9,3.45,7.0,Matara,5.0,17.35,5.2
2019-12-12,25.5,30.6,12.2,2.29,7.0,Matara,11.0,11.14,6.8
2019-12-13,26.3,30.7,18.0,3.9,7.0,Matara,2.0,20.11,0.6
2019-12-14,26.6,30.3,19.9,4.08,7.0,Matara,11.0,19.2,1.7
2019-12-15,26.2,29.9,21.8,3.58,7.0,Matara,5.0,16.92,1.8
2019-12-16,26.5,30.7,14.7,3.99,7.0,Matara,0.0,19.63,0.0
2019-12-17,26.3,30.2,17.9,3.54,7.0,Matara,5.0,16.55,5.1
2019-12-18,26.5,29.5,24.4,3.48,7.0,Matara,3.0,14.89,0.5
2019-12-19,26.3,29.6,23.2,3.26,7.0,Matara,9.0,14.77,3.2
2019-12-20,25.3,29.5,17.2,1.7,7.0,Matara,24.0,7.85,54.0
2019-12-21,26.1,30.2,16.4,2.36,7.0,Matara,5.0,10.43,2.3
2019-12-22,26.3,31.2,14.2,3.41,7.0,Matara,10.0,17.45,8.4
2019-12-23,26.3,31.2,14.8,3.58,7.0,Matara,8.0,18.8,8.0
2019-12-24,26.5,31.2,16.9,3.64,7.0,Matara,5.0,18.78,1.2
2019-12-25,26.5,31.0,17.6,4.09,7.0,Matara,7.0,20.89,1.1
2019-12-26,26.2,31.6,9.2,4.56,7.0,Matara,5.0,23.25,1.9
2019-12-27,26.2,31.4,10.2,4.4,7.0,Matara,0.0,22.25,0.0
2019-12-28,26.6,31.5,14.5,4.25,7.0,Matara,5.0,20.98,1.0
2019-12-29,26.5,30.6,15.1,4.48,7.0,Matara,0.0,21.39,0.0
2019-12-30,26.4,30.4,15.6,4.51,7.0,Matara,0.0,22.41,0.0
2019-12-31,26.8,31.9,11.5,4.46,7.0,Matara,2.0,22.09,0.4
2020-01-01,27.1,31.4,18.7,4.21,7.0,Matara,3.0,20.41,0.7
2020-01-02,26.5,30.8,17.0,3.5,7.0,Matara,7.0,17.34,2.3
2020-01-03,27.1,31.3,21.5,4.27,7.0,Matara,3.0,20.6,0.9
2020-01-04,26.9,32.0,13.5,4.3,7.0,Matara,3.0,21.53,0.5
2020-01-05,27.0,31.5,16.0,4.37,7.0,Matara,4.0,21.34,0.4
2020-01-06,27.3,31.0,16.3,4.97,7.0,Matara,0.0,22.47,0.0
2020-01-07,27.2,31.1,18.5,4.59,7.0,Matara,0.0,21.18,0.0
2020-01-08,26.7,31.7,11.5,4.15,7.0,Matara,2.0,20.48,0.4
2020-01-09,26.8,31.9,12.2,4.61,7.0,Matara,3.0,22.81,0.3
2020-01-10,26.5,30.0,13.7,4.8,7.0,Matara,0.0,22.24,0.0
2020-01-11,27.5,31.8,14.2,5.07,7.0,Matara,0.0,23.21,0.0
2020-01-12,26.9,31.9,12.8,4.28,7.0,Matara,3.0,21.28,0.4
2020-01-13,26.6,31.2,8.0,4.19,7.0,Matara,0.0,20.4,0.0
2020-01-14,26.3,29.5,14.9,4.82,7.0,Matara,0.0,21.68,0.0
2020-01-15,26.4,30.3,10.5,4.54,7.0,Matara,0.0,22.21,0.0
2020-01-16,26.9,31.5,8.5,4.77,7.0,Matara,8.0,23.57,1.5
2020-01-17,26.9,30.9,14.5,4.41,7.0,Matara,5.0,20.44,1.0
2020-01-18,27.6,31.3,19.9,4.84,7.0,Matara,1.0,22.23,0.1
2020-01-19,27.7,31.6,20.4,4.66,7.0,Matara,3.0,20.78,0.3
2020-01-20,27.6,32.2,13.7,4.61,7.0,Matara,1.0,21.47,0.4
2020-01-21,28.1,32.2,15.3,4.97,7.0,Matara,0.0,22.03,0.0
2020-01-22,27.8,31.2,21.9,4.32,7.0,Matara,0.0,16.91,0.0
2020-01-23,28.5,31.2,25.7,5.52,7.0,Matara,0.0,21.52,0.0
2020-01-24,28.2,31.3,20.1,5.44,7.0,Matara,0.0,22.26,0.0
2020-01-25,27.6,32.1,14.2,4.86,7.0,Matara,1.0,22.67,0.1
2020-01-26,27.3,31.4,12.8,4.91,7.0,Matara,0.0,23.0,0.0
2020-01-27,26.9,30.3,12.8,4.79,7.0,Matara,0.0,21.7,0.0
2020-01-28,26.5,30.0,15.7,4.96,7.0,Matara,0.0,22.69,0.0
2020-01-29,26.9,30.6,15.1,5.1,7.0,Matara,0.0,24.11,0.0
2020-01-30,27.2,31.1,10.2,5.0,7.0,Matara,0.0,23.82,0.0
2020-01-31,27.4,30.7,16.2,5.37,7.0,Matara,0.0,23.88,0.0
2020-02-01,27.8,29.8,22.4,6.2,7.0,Matara,0.0,24.05,0.0
2020-02-02,27.7,30.9,19.2,5.1,7.0,Matara,0.0,21.97,0.0
2020-02-03,27.3,32.2,7.7,4.84,7.0,Matara,0.0,23.65,0.0
2020-02-04,27.7,31.9,11.1,5.2,7.0,Matara,0.0,24.23,0.0
2020-02-05,27.4,31.6,13.6,4.92,7.0,Matara,6.0,23.05,1.5
2020-02-06,27.7,31.6,13.4,5.22,7.0,Matara,1.0,23.31,0.1
2020-02-07,27.6,31.1,16.3,5.09,7.0,Matara,2.0,22.33,0.2
2020-02-08,27.6,30.8,14.3,5.39,7.0,Matara,0.0,23.12,0.0
2020-02-09,27.7,31.0,15.3,5.56,7.0,Matara,0.0,24.34,0.0
2020-02-10,28.3,30.7,18.3,6.12,7.0,Matara,0.0,24.34,0.0
2020-02-11,28.9,30.9,22.4,6.68,7.0,Matara,0.0,25.01,0.0
2020-02-12,29.1,31.7,25.6,5.84,7.0,Matara,0.0,21.2,0.0
2020-02-13,27.9,32.6,14.6,4.2,7.0,Matara,6.0,18.78,4.9
2020-02-14,26.1,30.9,13.0,2.02,7.0,Matara,13.0,8.81,8.5
2020-02-15,27.6,32.3,14.1,5.04,7.0,Matara,2.0,24.08,0.7
2020-02-16,28.1,31.9,14.7,5.54,7.0,Matara,0.0,24.3,0.0
2020-02-17,27.6,31.5,17.2,5.6,7.0,Matara,1.0,25.49,0.1
2020-02-18,26.8,29.4,16.4,5.76,7.0,Matara,0.0,25.71,0.0
2020-02-19,27.3,30.0,16.9,5.91,7.0,Matara,0.0,25.45,0.0
2020-02-20,28.7,32.0,17.9,5.93,7.0,Matara,0.0,24.83,0.0
2020-02-21,29.0,31.6,26.0,6.0,7.0,Matara,0.0,22.35,0.0
2020-02-22,28.8,31.2,28.7,5.95,7.0,Matara,2.0,21.85,0.3
2020-02-23,28.6,30.8,25.0,6.13,7.0,Matara,0.0,22.52,0.0
2020-02-24,28.9,32.2,17.8,5.95,7.0,Matara,0.0,23.87,0.0
2020-02-25,28.8,32.4,16.4,5.83,7.0,Matara,0.0,24.11,0.0
2020-02-26,29.0,32.1,17.2,6.09,7.0,Matara,0.0,24.03,0.0
2020-02-27,28.9,32.5,14.8,5.86,7.0,Matara,0.0,24.1,0.0
2020-02-28,29.1,31.9,19.9,6.64,7.0,Matara,0.0,25.63,0.0
2020-02-29,28.5,31.5,14.7,5.86,7.0,Matara,0.0,23.76,0.0
2020-03-01,28.8,32.3,16.4,5.92,7.0,Matara,0.0,24.66,0.0
2020-03-02,28.3,33.1,11.0,5.04,7.0,Matara,3.0,23.3,0.3
2020-03-03,28.2,33.5,13.0,4.9,7.0,Matara,7.0,23.2,1.4
2020-03-04,28.3,33.2,10.5,4.92,7.0,Matara,3.0,22.99,0.6
2020-03-05,27.7,33.1,10.9,4.75,7.0,Matara,12.0,22.9,4.2
2020-03-06,27.5,32.5,13.4,4.79,7.0,Matara,11.0,23.11,2.1
2020-03-07,27.8,32.1,14.6,5.41,7.0,Matara,0.0,24.55,0.0
2020-03-08,28.4,32.4,16.8,5.74,7.0,Matara,0.0,25.41,0.0
2020-03-09,28.7,32.2,17.3,6.2,7.0,Matara,0.0,25.9,0.0
2020-03-10,28.7,32.2,15.0,5.99,7.0,Matara,0.0,24.83,0.0
2020-03-11,28.4,32.2,17.0,6.0,7.0,Matara,0.0,26.31,0.0
2020-03-12,28.5,32.4,16.1,5.98,7.0,Matara,0.0,25.78,0.0
2020-03-13,28.9,32.6,16.0,6.04,7.0,Matara,0.0,25.52,0.0
2020-03-14,28.8,33.1,12.0,5.96,7.0,Matara,0.0,25.84,0.0
2020-03-15,29.0,33.1,14.6,5.72,7.0,Matara,1.0,24.79,0.3
2020-03-16,28.2,33.4,17.7,5.13,7.0,Matara,7.0,23.95,6.4
2020-03-17,27.5,30.8,22.0,3.56,7.0,Matara,15.0,13.25,4.1
2020-03-18,29.0,32.7,19.7,5.4,7.0,Matara,1.0,21.53,0.4
2020-03-19,28.2,33.6,14.5,4.97,7.0,Matara,6.0,23.1,8.8
2020-03-20,27.9,33.8,8.5,5.11,7.0,Matara,5.0,24.88,3.2
2020-03-21,27.7,32.3,12.7,5.23,7.0,Matara,0.0,24.42,0.0
2020-03-22,27.7,32.5,12.5,5.58,7.0,Matara,0.0,26.72,0.0
2020-03-23,28.1,32.4,17.2,5.55,7.0,Matara,0.0,25.32,0.0
2020-03-24,28.2,32.7,15.1,5.62,7.0,Matara,5.0,25.79,1.0
2020-03-25,27.9,32.4,15.9,5.14,7.0,Matara,6.0,23.89,2.7
2020-03-26,28.4,31.6,21.7,6.17,7.0,Matara,0.0,26.13,0.0
2020-03-27,28.5,32.1,18.6,6.07,7.0,Matara,2.0,25.62,0.5
2020-03-28,28.5,33.1,11.0,5.57,7.0,Matara,4.0,24.93,0.7
2020-03-29,27.9,33.4,9.1,4.74,7.0,Matara,8.0,22.98,2.9
2020-03-30,28.0,33.8,6.8,4.94,7.0,Matara,12.0,24.12,2.2
2020-03-31,27.4,33.1,12.0,4.83,7.0,Matara,10.0,23.54,5.7
2020-04-01,28.0,32.7,13.8,5.34,7.0,Matara,1.0,24.57,0.1
2020-04-02,27.8,31.4,16.3,6.1,7.0,Matara,0.0,27.53,0.0
2020-04-03,28.5,32.3,16.8,6.14,7.0,Matara,0.0,26.51,0.0
2020-04-04,28.1,33.3,12.3,4.76,7.0,Matara,9.0,22.19,4.0
2020-04-05,28.7,34.0,12.3,5.63,7.0,Matara,0.0,26.26,0.0
2020-04-06,28.6,34.3,10.6,5.36,7.0,Matara,2.0,25.26,0.2
2020-04-07,28.1,33.0,13.9,5.32,7.0,Matara,10.0,24.61,2.8
2020-04-08,28.2,33.0,17.3,5.19,7.0,Matara,4.0,24.1,1.9
2020-04-09,28.3,34.1,14.5,4.83,7.0,Matara,4.0,23.24,1.4
2020-04-10,28.5,33.6,12.6,5.17,7.0,Matara,8.0,23.55,2.4
2020-04-11,28.3,33.3,14.6,4.86,7.0,Matara,9.0,22.53,1.7
2020-04-12,27.9,33.4,12.5,4.74,7.0,Matara,11.0,22.61,7.8
2020-04-13,28.1,33.1,11.3,4.86,7.0,Matara,10.0,22.65,2.7
2020-04-14,27.6,32.5,13.9,4.46,7.0,Matara,16.0,21.26,19.2
2020-04-15,27.4,32.7,12.4,4.36,7.0,Matara,16.0,21.65,10.4
2020-04-16,27.5,33.1,13.2,4.16,7.0,Matara,11.0,20.88,8.4
2020-04-17,28.2,33.5,14.9,4.83,7.0,Matara,9.0,23.13,2.7
2020-04-18,28.0,33.5,11.7,4.59,7.0,Matara,13.0,22.35,8.7
2020-04-19,28.5,33.6,15.2,5.01,7.0,Matara,6.0,23.14,2.3
2020-04-20,28.8,33.9,15.6,5.2,7.0,Matara,4.0,23.6,4.5
2020-04-21,27.8,33.5,15.5,4.49,7.0,Matara,13.0,22.08,11.6
2020-04-22,27.1,33.3,10.9,3.41,7.0,Matara,13.0,17.06,10.0
2020-04-23,27.3,33.1,11.6,4.26,7.0,Matara,14.0,21.11,11.0
2020-04-24,27.2,32.3,17.1,4.07,7.0,Matara,11.0,20.3,2.3
2020-04-25,27.7,33.7,14.3,4.38,7.0,Matara,11.0,21.78,16.0
2020-04-26,27.7,33.2,15.6,3.97,7.0,Matara,8.0,19.82,3.5
2020-04-27,28.0,33.8,16.6,4.49,7.0,Matara,12.0,22.62,4.7
2020-04-28,27.5,33.1,12.6,4.33,7.0,Matara,15.0,21.36,6.6
2020-04-29,27.6,32.9,19.7,4.39,7.0,Matara,4.0,22.77,3.6
2020-04-30,27.7,34.0,12.5,4.42,7.0,Matara,12.0,21.99,4.5
2020-05-01,27.9,33.2,19.4,4.51,7.0,Matara,6.0,22.67,2.9
2020-05-02,28.9,34.2,19.0,4.99,7.0,Matara,2.0,23.98,0.5
2020-05-03,28.3,33.9,14.8,4.63,7.0,Matara,10.0,22.52,4.6
2020-05-04,27.0,32.4,15.6,3.4,7.0,Matara,13.0,17.55,10.9
2020-05-05,27.1,32.1,17.6,3.56,7.0,Matara,17.0,17.81,7.8
2020-05-06,26.6,31.7,15.4,2.05,7.0,Matara,18.0,10.03,9.2
2020-05-07,26.8,32.0,16.6,3.62,7.0,Matara,16.0,18.98,12.5
2020-05-08,27.4,32.9,16.6,3.95,7.0,Matara,15.0,19.72,3.6
2020-05-09,28.3,34.2,12.8,4.62,7.0,Matara,7.0,22.61,3.0
2020-05-10,27.4,33.3,13.0,4.2,7.0,Matara,17.0,21.38,26.6
2020-05-11,26.5,32.0,14.8,2.46,7.0,Matara,14.0,12.64,14.3
2020-05-12,28.0,34.3,9.0,4.38,7.0,Matara,3.0,21.7,0.9
2020-05-13,28.0,33.6,12.4,3.8,7.0,Matara,6.0,18.14,1.4
2020-05-14,27.6,33.5,15.8,4.04,7.0,Matara,17.0,20.24,14.4
2020-05-15,26.9,30.6,26.6,3.37,7.0,Matara,21.0,17.08,21.1
2020-05-16,28.0,32.0,27.2,3.42,7.0,Matara,15.0,15.21,6.5
2020-05-17,27.7,31.4,28.0,3.43,7.0,Matara,18.0,16.96,5.6
2020-05-18,27.7,30.2,34.1,3.76,7.0,Matara,21.0,16.35,7.0
2020-05-19,27.9,31.0,28.2,2.82,7.0,Matara,12.0,9.89,4.5
2020-05-20,28.0,31.0,30.1,4.66,7.0,Matara,13.0,21.33,2.6
2020-05-21,26.6,29.9,29.4,3.47,7.0,Matara,23.0,18.45,15.8
2020-05-22,27.2,31.4,20.4,3.41,7.0,Matara,12.0,17.06,7.8
2020-05-23,27.7,31.8,24.9,3.74,7.0,Matara,13.0,17.65,2.8
2020-05-24,27.8,31.8,26.2,4.03,7.0,Matara,10.0,20.48,2.0
2020-05-25,27.7,32.1,23.1,3.74,7.0,Matara,11.0,17.87,1.9
2020-05-26,27.0,31.7,20.6,3.42,7.0,Matara,18.0,18.45,5.3
2020-05-27,26.4,30.3,24.1,3.4,7.0,Matara,19.0,18.75,7.7
2020-05-28,26.2,30.1,23.8,3.16,7.0,Matara,21.0,16.83,22.4
2020-05-29,26.8,30.8,23.1,3.61,7.0,Matara,17.0,18.58,8.0
2020-05-30,27.4,31.4,23.2,4.06,7.0,Matara,18.0,19.96,6.4
2020-05-31,27.5,32.1,20.5,4.17,7.0,Matara,13.0,21.07,2.6
2020-06-01,27.6,32.2,16.4,4.85,7.0,Matara,5.0,23.82,0.6
2020-06-02,27.9,31.9,19.1,5.01,7.0,Matara,0.0,23.14,0.0
2020-06-03,27.6,31.8,17.4,5.09,7.0,Matara,0.0,24.88,0.0
2020-06-04,27.9,31.9,18.8,5.04,7.0,Matara,0.0,23.23,0.0
2020-06-05,27.9,31.9,19.8,4.86,7.0,Matara,8.0,22.93,2.0
2020-06-06,26.2,29.8,22.0,3.6,7.0,Matara,24.0,18.86,15.6
2020-06-07,26.3,29.7,24.9,3.0,7.0,Matara,19.0,15.08,19.8
2020-06-08,27.5,31.2,22.9,3.78,7.0,Matara,8.0,17.21,1.4
2020-06-09,27.5,31.6,24.5,3.97,7.0,Matara,14.0,20.15,4.3
2020-06-10,27.2,31.0,23.7,3.95,7.0,Matara,20.0,19.96,6.8
2020-06-11,26.8,30.5,25.9,3.53,7.0,Matara,12.0,18.27,5.8
2020-06-12,26.6,30.9,22.0,3.51,7.0,Matara,16.0,19.44,10.4
2020-06-13,27.4,31.4,23.1,4.25,7.0,Matara,15.0,21.46,3.4
2020-06-14,27.7,31.0,29.1,4.58,7.0,Matara,6.0,21.64,1.6
2020-06-15,27.9,31.9,27.5,4.45,7.0,Matara,14.0,22.19,2.5
2020-06-16,27.0,31.6,19.4,3.71,7.0,Matara,15.0,19.31,5.9
2020-06-17,27.2,31.6,20.5,3.95,7.0,Matara,17.0,20.37,7.6
2020-06-18,27.5,32.2,20.9,4.1,7.0,Matara,9.0,20.59,1.9
2020-06-19,27.7,31.2,29.5,4.06,7.0,Matara,11.0,20.26,2.6
2020-06-20,28.0,31.2,26.2,4.97,7.0,Matara,4.0,22.49,1.0
2020-06-21,26.9,30.0,27.7,3.87,7.0,Matara,14.0,18.62,4.2
2020-06-22,27.3,30.0,29.3,4.4,7.0,Matara,12.0,20.4,2.6
2020-06-23,27.6,31.6,21.7,4.16,7.0,Matara,0.0,19.63,0.0
2020-06-24,27.4,31.6,21.9,4.0,7.0,Matara,7.0,19.87,1.4
2020-06-25,26.4,30.1,22.8,3.36,7.0,Matara,15.0,17.07,5.6
2020-06-26,26.5,29.7,22.0,3.5,7.0,Matara,10.0,16.06,6.4
2020-06-27,27.2,30.7,25.9,4.35,7.0,Matara,6.0,21.69,1.4
2020-06-28,27.3,31.1,26.9,4.13,7.0,Matara,10.0,20.73,1.8
2020-06-29,26.3,29.7,24.6,3.3,7.0,Matara,21.0,17.6,14.5
2020-06-30,26.6,31.0,19.4,3.23,7.0,Matara,17.0,16.87,6.4
2020-07-01,27.3,31.9,20.2,4.52,7.0,Matara,7.0,22.67,0.8
2020-07-02,26.9,31.3,19.9,4.19,7.0,Matara,17.0,21.49,7.3
2020-07-03,27.1,30.6,23.8,4.13,7.0,Matara,10.0,19.59,3.8
2020-07-04,26.9,31.0,20.7,3.64,7.0,Matara,13.0,18.75,3.2
2020-07-05,27.8,31.8,21.4,4.73,7.0,Matara,8.0,22.5,1.7
2020-07-06,26.6,30.1,24.1,3.97,7.0,Matara,22.0,20.07,12.9
2020-07-07,27.3,31.3,22.1,4.2,7.0,Matara,7.0,20.88,1.5
2020-07-08,27.0,31.0,20.4,3.21,7.0,Matara,12.0,15.17,4.7
2020-07-09,26.0,29.7,22.8,3.14,7.0,Matara,17.0,16.56,17.5
2020-07-10,26.1,29.9,24.5,3.18,7.0,Matara,18.0,17.27,10.4
2020-07-11,26.1,30.4,16.9,2.64,7.0,Matara,13.0,13.63,5.3
2020-07-12,26.8,30.6,23.8,3.62,7.0,Matara,9.0,18.01,3.2
2020-07-13,27.1,31.0,24.5,4.12,7.0,Matara,11.0,20.87,1.5
2020-07-14,27.2,31.5,18.3,4.2,7.0,Matara,16.0,20.87,4.8
2020-07-15,25.9,29.8,19.9,3.38,7.0,Matara,22.0,18.75,11.0
2020-07-16,26.2,29.6,23.2,2.63,7.0,Matara,16.0,12.86,13.5
2020-07-17,27.4,31.3,25.8,4.08,7.0,Matara,3.0,19.62,0.3
2020-07-18,27.5,31.9,20.3,4.27,7.0,Matara,2.0,21.22,0.5
2020-07-19,27.3,32.4,15.0,4.51,7.0,Matara,4.0,22.2,7.5
2020-07-20,25.6,29.4,23.8,1.88,7.0,Matara,15.0,9.05,26.2
2020-07-21,26.3,31.0,18.5,3.88,7.0,Matara,11.0,20.22,2.2
2020-07-22,26.4,31.1,13.9,3.52,7.0,Matara,7.0,18.42,2.4
2020-07-23,25.4,29.4,18.4,3.17,7.0,Matara,19.0,17.28,28.0
2020-07-24,26.4,29.5,23.8,3.49,7.0,Matara,8.0,16.4,3.8
2020-07-25,26.0,29.5,23.4,3.25,7.0,Matara,16.0,16.73,9.1
2020-07-26,26.6,30.1,23.9,3.26,7.0,Matara,8.0,15.92,1.9
2020-07-27,26.9,30.2,23.8,2.57,7.0,Matara,0.0,9.17,0.0
2020-07-28,26.4,29.4,27.4,3.2,7.0,Matara,10.0,14.98,7.1
2020-07-29,26.7,29.6,26.8,4.04,7.0,Matara,9.0,19.52,2.3
2020-07-30,25.9,29.5,21.3,3.15,7.0,Matara,18.0,16.25,8.6
2020-07-31,26.5,29.7,26.2,4.03,7.0,Matara,16.0,21.09,4.8
2020-08-01,26.1,29.5,25.2,3.43,7.0,Matara,19.0,18.41,10.6
2020-08-02,26.1,29.3,24.5,3.42,7.0,Matara,19.0,17.27,6.6
2020-08-03,25.7,28.9,23.0,2.6,7.0,Matara,18.0,13.46,7.2
2020-08-04,26.4,29.8,25.3,3.43,7.0,Matara,17.0,18.23,4.7
2020-08-05,25.8,29.6,22.8,3.27,7.0,Matara,19.0,17.99,9.5
2020-08-06,25.3,28.5,23.3,2.48,7.0,Matara,24.0,13.46,20.7
2020-08-07,26.2,29.5,25.6,3.32,7.0,Matara,17.0,17.51,8.4
2020-08-08,26.1,29.3,25.2,3.56,7.0,Matara,15.0,19.02,8.9
2020-08-09,26.0,28.7,30.0,3.48,7.0,Matara,13.0,17.75,13.6
2020-08-10,26.5,29.9,24.7,4.35,7.0,Matara,9.0,22.76,1.7
2020-08-11,26.2,29.8,22.5,3.74,7.0,Matara,6.0,20.34,1.8
2020-08-12,26.7,30.4,23.6,4.74,7.0,Matara,1.0,25.34,0.1
2020-08-13,26.5,30.1,23.4,4.18,7.0,Matara,5.0,21.81,0.8
2020-08-14,26.6,30.3,22.9,4.72,7.0,Matara,2.0,25.05,0.3
2020-08-15,26.6,30.8,22.0,4.28,7.0,Matara,5.0,22.83,1.5
2020-08-16,26.9,31.3,19.7,4.79,7.0,Matara,0.0,25.14,0.0
2020-08-17,27.1,31.5,20.3,4.51,7.0,Matara,3.0,23.48,0.4
2020-08-18,27.1,31.3,20.9,4.79,7.0,Matara,5.0,24.64,1.1
2020-08-19,27.2,30.9,22.4,4.89,7.0,Matara,4.0,24.04,0.8
2020-08-20,27.3,31.1,23.4,4.94,7.0,Matara,2.0,24.26,0.2
2020-08-21,27.3,31.6,19.7,4.81,7.0,Matara,6.0,24.33,1.3
2020-08-22,27.1,31.6,18.2,4.65,7.0,Matara,11.0,23.61,1.9
2020-08-23,26.9,31.7,17.2,4.59,7.0,Matara,4.0,23.77,0.9
2020-08-24,27.2,32.1,17.3,4.8,7.0,Matara,3.0,24.42,0.6
2020-08-25,27.5,32.2,18.3,4.72,7.0,Matara,2.0,23.86,0.2
2020-08-26,27.4,32.0,16.7,4.73,7.0,Matara,3.0,23.49,0.3
2020-08-27,27.4,31.1,19.1,4.64,7.0,Matara,4.0,21.41,0.8
2020-08-28,27.3,30.5,20.5,3.74,7.0,Matara,4.0,14.73,0.8
2020-08-29,26.4,29.7,25.6,3.69,7.0,Matara,14.0,18.76,3.4
2020-08-30,26.9,30.9,21.6,3.92,7.0,Matara,13.0,19.79,2.5
2020-08-31,26.1,29.8,24.6,3.77,7.0,Matara,18.0,20.42,9.8
2020-09-01,25.2,28.4,21.2,2.73,7.0,Matara,22.0,14.17,25.0
2020-09-02,25.7,29.3,24.2,2.07,7.0,Matara,18.0,9.7,12.0
2020-09-03,26.5,30.7,21.5,3.75,7.0,Matara,8.0,20.22,1.2
2020-09-04,26.2,30.7,18.6,3.96,7.0,Matara,17.0,21.48,7.1
2020-09-05,26.1,30.5,17.6,3.88,7.0,Matara,22.0,21.53,8.0
2020-09-06,26.0,28.6,31.3,3.53,7.0,Matara,12.0,17.04,28.9
2020-09-07,26.6,29.7,21.4,3.01,7.0,Matara,7.0,11.35,1.6
2020-09-08,26.7,30.3,21.2,3.86,7.0,Matara,9.0,18.24,4.2
2020-09-09,25.8,29.4,19.9,2.48,7.0,Matara,19.0,11.67,6.4
2020-09-10,25.9,29.7,21.1,3.71,7.0,Matara,12.0,20.33,3.5
2020-09-11,26.0,29.9,22.1,3.81,7.0,Matara,19.0,20.97,4.2
2020-09-12,25.9,29.7,20.2,3.09,7.0,Matara,18.0,16.41,4.7
2020-09-13,25.6,29.0,22.1,2.81,7.0,Matara,20.0,14.13,12.3
2020-09-14,26.2,29.5,25.4,3.5,7.0,Matara,15.0,18.1,3.7
2020-09-15,25.8,29.6,22.6,3.42,7.0,Matara,22.0,18.94,8.4
2020-09-16,26.3,30.1,21.2,3.85,7.0,Matara,18.0,20.4,3.7
2020-09-17,26.0,29.6,22.9,3.77,7.0,Matara,17.0,20.39,4.4
2020-09-18,25.6,28.2,29.2,3.14,7.0,Matara,20.0,17.02,21.9
2020-09-19,26.5,29.1,31.5,3.8,7.0,Matara,16.0,18.87,5.9
2020-09-20,25.1,28.1,24.1,3.05,7.0,Matara,24.0,17.86,16.0
2020-09-21,25.9,30.0,18.8,3.84,7.0,Matara,18.0,20.88,7.5
2020-09-22,25.6,29.3,19.4,2.63,7.0,Matara,23.0,13.13,9.4
2020-09-23,26.3,29.6,25.3,3.23,7.0,Matara,10.0,15.74,2.4
2020-09-24,26.0,29.8,22.4,3.79,7.0,Matara,18.0,20.53,13.6
2020-09-25,25.8,30.2,16.3,2.5,7.0,Matara,9.0,12.83,2.3
2020-09-26,26.5,31.0,17.4,4.14,7.0,Matara,7.0,21.7,1.9
2020-09-27,26.7,31.0,18.0,4.54,7.0,Matara,3.0,23.03,0.9
2020-09-28,26.3,30.3,21.7,4.16,7.0,Matara,19.0,22.35,6.5
2020-09-29,26.0,29.7,20.9,3.79,7.0,Matara,18.0,20.22,8.8
2020-09-30,25.8,28.9,23.4,2.91,7.0,Matara,19.0,14.08,7.3
2020-10-01,27.0,30.1,25.9,4.7,7.0,Matara,5.0,22.79,1.3
2020-10-02,27.2,30.0,24.9,5.13,7.0,Matara,4.0,23.81,0.4
2020-10-03,26.8,29.1,28.8,4.77,7.0,Matara,11.0,22.25,2.3
2020-10-04,26.6,29.6,26.7,4.17,7.0,Matara,8.0,21.55,1.3
2020-10-05,27.1,30.1,27.2,4.9,7.0,Matara,2.0,23.52,0.3
2020-10-06,26.9,29.9,23.8,4.81,7.0,Matara,5.0,22.91,0.6
